Band,Lyrics,Song,Test_Artist
Bob Dylan,"Thunder on the mountain, fires on the moon
There's a ruckus in the alley and the sun will be here soon
Today's the day, gonna grab my trombone and blow
Well, there's hot stuff here and it's everywhere I go

I was thinkin' 'bout Alicia Keys, couldn't keep from crying
When she was born in Hell's Kitchen, I was living down the line
I'm wondering where in the world Alicia Keys could be
I been looking for her even clear through Tennessee

Feel like my soul is beginning to expand
Look into my heart and you will sort of understand
You brought me here, now you're trying to run me away
The writing's on the wall, come read it, come see what it say

Thunder on the mountain, rolling like a drum
Gonna sleep over there, that's where the music coming from
I don't need any guide, I already know the way
Remember this, I'm your servant both night and day

The pistols are poppin' and the power is down
I'd like to try somethin' but I'm so far from town
The sun keeps shinin' and the North Wind keeps picking up speed
Gonna forget about myself for a while, gonna go out and see what others need

I've been sitting down studying the art of love
I think it will fit me like a glove
I want some real good woman to do just what I say
Everybody got to wonder what's the matter with this cruel world today

Thunder on the mountain rolling to the ground
Gonna get up in the morning walk the hard road down
Some sweet day I'll stand beside my king
I wouldn't betray your love or any other thing

Gonna raise me an army, some tough sons of bitches
I'll recruit my army from the orphanages
I been to St. Herman's church and I've said my religious vows
I've sucked the milk out of a thousand cows

I got the pork chops, she got the pie
She ain't no angel and neither am I
Shame on your greed, shame on your wicked schemes
I'll say this, I don't give a damn about your dreams

Thunder on the mountain heavy as can be
Mean old twister bearing down on me
All the ladies of Washington scrambling to get out of town
Looks like something bad gonna happen, better roll your airplane down

Everybody's going and I want to go too
Don't wanna take a chance with somebody new
I did all I could and I did it right there and then
I've already confessed, no need to confess again

Gonna make a lot of money, gonna go up north
I'll plant and I'll harvest what the earth brings forth
The hammer's on the table, the pitchfork's on the shelf
For the love of God, you ought to take pity on yourself",Thunder on the Mountain,1
Bob Dylan,"In the still of the night, in the world's ancient light
Where wisdom grows up in strife
My bewildered brain, tolls in vain
Through the darkness on the pathways of life
Each invisible prayer is like a cloud in the air
Tomorrow keeps turning around
We live and we die, we know not why
But I'll be with you when the deal goes down

We eat and we drink, we feel and we think
Far down the street we stray
I laugh and I cry and I'm haunted by
Things I never meant nor wished to say
The midnight rain follows the train
We all wear the same thorny crown
Soul to soul, our shadows roll
And I'll be with you when the deal goes down

Well the moon gives light and shines by night
And I scarcely feel the glow
We learn to live and then we forgive
Or the road we're bound to go
More frailer than the flowers, these precious hours
That keep us so tightly bound
You come to my eyes like a vision from the skies
And I'll be with you when the deal goes down

Well I picked up a rose and it poked through my clothes
I followed the winding stream
I heard the deafening noise, I felt transient joys
I know they're not what they seem
In this earthly domain, full of disappointment and pain
You'll never see me frown
I owe my heart to you, and that's sayin' it true
And I'll be with you when the deal goes down",When the Deal Goes Down,1
Bob Dylan,"There's an evenin' haze settlin' over town
Starlight by the edge of the creek
The buyin' power of the proletariat's gone down
Money's gettin' shallow and weak
Well, the place I love best is a sweet memory
It's a new path that we trod
They say low wages are a reality
If we want to compete abroad

My cruel weapons have been put on the shelf
Come sit down on my knee
You are dearer to me than myself
As you yourself can see
While I'm listening to the steel rails hum
Got both eyes tight shut
Just sitting here trying to keep the hunger from
Creeping its way into my gut

Meet me at the bottom, don't lag behind
Bring me my boots and shoes
You can hang back or fight your best on the frontline
Sing a little bit of these workingman's blues

Well, I'm sailin' on back, ready for the long haul
Tossed by the winds and the seas
I'll drag 'em all down to hell and I'll stand 'em at the wall
I'll sell 'em to their enemies
I'm tryin' to feed my soul with thought
Gonna sleep off the rest of the day
Sometimes no one wants what we got
Sometimes you can't give it away

Now the place is ringed with countless foes
Some of them may be deaf and dumb
No man, no woman knows
The hour that sorrow will come
In the dark I hear the night birds call
I can feel a lover's breath
I sleep in the kitchen with my feet in the hall
Sleep is like a temporary death

Meet me at the bottom, don't lag behind
Bring me my boots and shoes
You can hang back or fight your best on the frontline
Sing a little bit of these workingman's blues

Well, they burned my barn, and they stole my horse
I can't save a dime
I got to be careful, I don't want to be forced
Into a life of continual crime
I can see for myself that the sun is sinking
How I wish you were here to see
Tell me now, am I wrong in thinking
That you have forgotten me?

Now they worry and they hurry and they fuss and they fret
They waste your nights and days
Them I will forget
But you I'll remember always
Old memories of you to me have clung
You've wounded me with your words
Gonna have to straighten out your tongue
It's all true, everything you've heard

Meet me at the bottom, don't lag behind
Bring me my boots and shoes
You can hang back or fight your best on the frontline
Sing a little bit of these workingman's blues

In you, my friend, I find no blame
Wanna look in my eyes, please do
No one can ever claim
That I took up arms against you
All across the peaceful sacred fields
They will lay you low
They'll break your horns and slash you with steel
I say it so it must be so

Now I'm down on my luck and I'm black and blue
Gonna give you another chance
I'm all alone and I'm expecting you
To lead me off in a cheerful dance
I got a brand new suit and a brand new wife
I can live on rice and beans
Some people never worked a day in their life
Don't know what work even means

Well, meet me at the bottom, don't lag behind
Bring me my boots and shoes
You can hang back or fight your best on the frontline
Sing a little bit of these workingman's blues",Workingman's Blues #2,1
Bob Dylan,"Your breath is sweet
Your eyes are like two jewels in the sky
Your back is straight, your hair is smooth
On the pillow where you lie

But I don't sense affection
No gratitude or love
Your loyalty is not to me
But to the stars above

One more cup of coffee for the road
One more cup of coffee 'fore I go
To the valley below

Your daddy, he's an outlaw
And a wanderer by trade
He'll teach you how to pick and choose
And how to throw the blade

He oversees his kingdom
So no stranger does intrude
His voice, it trembles as he calls out
For another plate of food

One more cup of coffee for the road
One more cup of coffee 'fore I go
To the valley below

Your sister sees the future
Like your mama and yourself
You've never learned to read or write
There's no books upon your shelf

And your pleasure knows no limits
Your voice is like a meadowlark
But your heart is like an ocean
Mysterious and dark

One more cup of coffee for the road
One more cup of coffee 'fore I go
To the valley below",One More Cup of Coffee,1
Bob Dylan,"Well, they'll stone you when you're trying to be so good
They'll stone you just like they said they would
They'll stone you when you're trying to go home
And they'll stone you when you're there all alone
But I would not feel so all alone
Everybody must get stoned

Well, they'll stone you when you're walking on the street
They'll stone you when you're tryin' to keep your seat
They'll stone you when you're walkin' on the floor
They'll stone you when you're walkin' to the door
But I would not feel so all alone
Everybody must get stoned

They'll stone you when you're at the breakfast table
They'll stone you when you are young and able
They'll stone you when you're tryin' to make a buck
Then they'll stone you and then they'll say ""good luck""
Tell ya what, I would not feel so all alone
Everybody must get stoned

Well, they’ll stone you and say that it’s the end
Then they’ll stone you and then they’ll come back again
They’ll stone you when you’re riding in your car
They’ll stone you when you’re playing your guitar
Yes, but I would not feel so all alone
Everybody must get stoned alright

Well, they’ll stone you when you walk all alone
They’ll stone you when you are walking home
They’ll stone you and then say you are brave
They’ll stone you when you are set down in your grave
But I would not feel so all alone
Everybody must get stoned",Rainy Day Women #12 And 35,1
Bob Dylan,"Some time ago a crazy dream came to me,
I dreamt I was walkin' into World War Three,
I went to the doctor the very next day
To see what kinda words he could say.
He said it was a bad dream.
I wouldn't worry 'bout it none, though,
They were my own dreams and they're only in my head.

I said, hold it, Doc, a World War passed through my brain.
He said, nurse, get your pad, this boy's insane,
He grabbed my arm, I said ouch!
As I landed on the psychiatric couch,
He said, tell me about it.

Well, the whole thing started at three o'clock fast,
It was all over by quarter past.
I was down in the sewer with some little lover
When I peeked out from a manhole cover
Wondering who turned the lights on.

Well, I got up and walked around
And up and down the lonesome town.
I stood a-wondering which way to go,
I lit a cigarette on a parking meter
And walked on down the road.
It was a normal day.

Well, I rung the fallout shelter bell
And I leaned my head and I gave a yell,
Give me a string bean, I'm a hungry man.
A shotgun fired and away I ran.
I don't blame them too much though,
I know I look funny.

Down at the corner by a hot-dog stand
I seen a man, I said, 'howdy friend',
I guess there's just us two.
He screamed a bit and away he flew.
Thought I was a Communist.

Well, I spied a girl and before she could leave,
Let's go and play Adam and Eve.
I took her by the hand and my heart it was thumpin'
When she said, hey man, you crazy or sumpin',
You see what happened last time they started.

Well, I seen a Cadillac window uptown
And there was nobody aroun',
I got into the driver's seat
And I drove down 42nd Street
In my Cadillac.
Good car to drive after a war.

Well, I remember seein' some ad,
So I turned on my Conelrad.
But I didn't pay my Con Ed bill,
So the radio didn't work so well.
Turned on my record player
It was Rock-A-Day, Johnny singin',
Tell your Ma, tell your Pa,
Our loves are gonna grow ooh-wah, ooh-wah.

I was feelin' kinda lonesome and blue,
I needed somebody to talk to.
So I called up the operator of time
Just to hear a voice of some kind.
When you hear the beep
It will be three o'clock,
She said that for over an hour
And I hung it up.

Well, the doctor interrupted me just about then,
Sayin, Hey I've been havin' the same old dreams,
But mine was a little different you see.
I dreamt that the only person left after the war was me.
I didn't see you around.

Well, now time passed and now it seems
Everybody's having them dreams.
Everybody sees themselves walkin' around with no one else.
Half of the people can be part right all of the time,
Some of the people can be all right part of the time.
But all of the people can't be right all of the time.
I think Abraham Lincoln said that.
I'll let you be in my dreams if I can be in yours,
I said that.",Talking World War III Blues,1
Bob Dylan,"How many roads must a man walk down
Before you call him a man
How many seas must a white dove sail
Before she sleeps in the sand
Yes, 'n' how many times must the cannon balls fly
Before they're forever banned
The answer, my friend, is blowin' in the wind
The answer is blowin' in the wind

Yes, 'n' how many years can a mountain exist
Before it's washed to the sea
Yes, 'n' how many years can some people exist
Before they're allowed to be free
Yes, 'n' how many times can a man turn his head
And pretend that he just doesn't see
The answer, my friend, is blowin' in the wind
The answer is blowin' in the wind

Yes, 'n' how many times must a man look up
Before he can see the sky
Yes, 'n' how many ears must one man have
Before he can hear people cry
Yes, 'n' how many deaths will it take till he knows
That too many people have died
The answer, my friend, is blowin' in the wind
The answer is blowin' in the wind",Who Killed Davey Moore?,1
Bob Dylan,"I ain't lookin' to compete with you
Beat or cheat or mistreat you
Simplify you, classify you
Deny, defy or crucify you
All I really want to do
Is, baby, be friends with you

No, and I ain't lookin' to fight with you
Frighten you or uptighten you
Drag you down or drain you down
Chain you down or bring you down
All I really want to do
Is, baby, be friends with you

I ain't lookin' to block you up
Shock or knock or lock you up
Analyze you, categorize you
Finalize you or advertise you
All I really want to do
Is, baby, be friends with you

I don't want to straight-face you
Race or chase you, track or trace you
Or disgrace you or displace you
Or define you or confine you
All I really want to do
Is, baby, be friends with you

I don't want to meet your kin
Make you spin or do you in
Or select you or dissect you
Or inspect you or reject you
All I really want to do
Is, baby, be friends with you

I don't want to fake you out
Take or shake or forsake you out
I ain't lookin' for you to feel like me
See like me or be like me
All I really want to do
Is, baby, be friends with you",All I Really Want to Do [DVD],1
Bob Dylan,"How many roads must a man walk down
Before you call him a man
How many seas must the white dove sail
Before she sleeps in the sand

Yes, and how many times must the cannonballs fly
Before they are forever banned
The answer, my friend, is blowing in the wind
The answer is blowing in the wind

Yes, and how many years can a mountain exist
Before it washed to the sea
Yes, and how many years can some people exist
Before they're allowed to be free

Yes, and how many times can a man turn his head
And pretend that he just doesn't see
The answer, my friend, is blowing in the wind
The answer is blowing in the wind

Yes, and how many times must a man look up
Before he can see the sky
Yes, and how many ears must one man have
Before he can hear people cry

Yes, and how many deaths will it take till he knows
That too many people have died
The answer, my friend, is blowing in the wind",Blowin' in the Wind [Stereo][Multimedia Track],1
Bob Dylan,"Far between sundown's finish an' midnight's broken toll
We ducked inside the doorway, thunder crashing
As majestic bells of bolts struck shadows in the sounds
Seeming to be the chimes of freedom flashing
Flashing for the warriors whose strength is not to fight
Flashing for the refugees on the unarmed road of flight
An' for each an' ev'ry underdog soldier in the night
An' we gazed upon the chimes of freedom flashing

Through the city's melted furnace, unexpectedly we watched
With faces hidden as the walls were tightening
As the echo of the wedding bells before the blowin' rain
Dissolved into the bells of the lightning
Tolling for the rebel, tolling for the rake
Tolling for the luckless, the abandoned an' forsakened
Tolling for the outcast, burnin' constantly at stake
An' we gazed upon the chimes of freedom flashing

Through the mad mystic hammering of the wild ripping hail
The sky cracked its poems in naked wonder
That the clinging of the church bells blew far into the breeze
Leaving only bells of lightning and its thunder
Striking for the gentle, striking for the kind
Striking for the guardians and protectors of the mind
An' the poet and the painter far behind his rightful time
An' we gazed upon the chimes of freedom flashing

In the wild cathedral evening the rain unraveled tales
For the disrobed faceless forms of no position
Tolling for the tongues with no place to bring their thoughts
All down in taken-for-granted situations
Tolling for the deaf an' blind, tolling for the mute
For the mistreated, mateless mother, the mistitled prostitute
For the misdemeanor outlaw, chaineded an' cheated by pursuit
An' we gazed upon the chimes of freedom flashing

Even though a cloud's white curtain in a far-off corner flared
An' the hypnotic splattered mist was slowly lifting
Electric light still struck like arrows, fired but for the ones
Condemned to drift or else be kept from drifting
Tolling for the searching ones, on their speechless, seeking trail
For the lonesome-hearted lovers with too personal a tale
An' for each unharmful, gentle soul misplaced inside a jail
An' we gazed upon the chimes of freedom flashing

Starry-eyed an' laughing as I recall when we were caught
Trapped by no track of hours for they hanged suspended
As we listened one last time an' we watched with one last look
Spellbound an' swallowed 'til the tolling ended
Tolling for the aching whose wounds cannot be nursed
For the countless confused, accused, misused, strung-out ones an' worse
An' for every hung-up person in the whole wide universe
An' we gazed upon the chimes of freedom flashing",Chimes of Freedom [Stereo][Multimedia Track],1
Bob Dylan,"I'll meet you in the city
I'll pick you up at night
I'll drive you trough the suburbs
I'll get you there in time
I'll meet you in the city
I'll stay clear of the light
I'll get us through the checkpoints
Yeah, I know we'll be alright

Oh, Julian
Once we get across the border
Oh, Julian
I'll mend your heart
Oh, Julian
Once we get across the border
Oh, Julian
I'll mend your heart

And maybe we are sinners
But love, it ain't no crime
I'll get you through the checkpoints
I'll drive us through the night
You know I'll keep your secret
I've locked it up inside
As long as we are moving
Yeah, I know it'll be alright
Yeah, I know it'll be alright

Oh, Julian
Once we get across the border
Oh, Julian
I'll mend your heart
Oh, Julian
Once we get across the border
Oh, Julian
I'll mend your heart

Oh, Julian

Oh, Julian
I'll mend your heart
Oh, Julian
Once we get across the border
Oh, Julian
I'll mend your heart
Oh, Julian
Oh, Julian
I'll mend your heart",Love Minus Zero/No Limit [Stereo][Multimedia Track],1
Bob Dylan,"Come gather 'round friends and I'll tell you a tale
Of when the red iron pits ran a-plenty
But the cardboard-filled windows and old men on the benches
Tell you now that the whole town is empty

In the north end of town my own children are grown
But I was raised on the other
In the wee hours of youth my mother took sick
And I was brought up by my brother

The iron ore poured as the years passed the door
The drag lines an' the shovels they was a-humming
'Till one day my brother failed to come home
The same as my father before him

Well, a long winter's wait from the window I watched
My friends they couldn't have been kinder
And my schooling was cut as I quit in the spring 
To marry John Thomas, a miner

Oh, the years passed again, and the giving was good
With the lunch bucket filled every season
What with three babies born, the work was cut down 
To a half a day's shift with no reason

Then the shaft was soon shut, and more work was cut
And the fire in the air, it felt frozen
'Till a man come to speak, and he said in one week
That number eleven was closing

They complained in the East, they are paying too high
They say that your ore ain't worth digging
That it's much cheaper down in the South American towns
Where the miners work almost for nothing

So the mining gates locked, and the red iron rotted
And the room smelled heavy from drinking
Where the sad, silent song made the hour twice as long
As I waited for the sun to go sinking

I lived by the window as he talked to himself
This silence of tongues it was building
'Till one morning's wake, the bed it was bare
And I was left alone with three children

The summer is gone, the ground's turning cold
The stores one by one they're all folding
My children will go as soon as they grow
Well, there ain't nothing here now to hold them",North Country Blues [Stereo][Multimedia Track],1
Bob Dylan,"A bullet from the back of a bush
Took Medgar Evers' blood
A finger fired the trigger to his name
A handle hid out in the dark
A hand set the spark
Two eyes took the aim
Behind a man's brain
But he can't be blamed
He's only a pawn in their game

A South politician preaches to the poor white man
""You got more than the blacks, don't complain
You're better than them, you been born with white skin,"" they explain
And the Negro's name
Is used, it is plain
For the politician's gain
As he rises to fame
And the poor white remains
On the caboose of the train
But it ain't him to blame
He's only a pawn in their game

The deputy sheriffs, the soldiers, the governors get paid
And the marshals and cops get the same
But the poor white man's used in the hands of them all like a tool
He's taught in his school
From the start by the rule
That the laws are with him
To protect his white skin
To keep up his hate
So he never thinks straight
'Bout the shape that he's in
But it ain't him to blame
He's only a pawn in their game

From the poverty shacks, he looks from the cracks to the tracks
And the hoofbeats pound in his brain
And he's taught how to walk in a pack
Shoot in the back
With his fist in a clinch
To hang and to lynch
To hide 'neath the hood
To kill with no pain
Like a dog on a chain
He ain't got no name
But it ain't him to blame
He's only a pawn in their game

Today, Medgar Evers was buried from the bullet he caught
They lowered him down as a king
But when the shadowy sun sets on the one
That fired the gun
He'll see by his grave
On the stone that remains
Carved next to his name
His epitaph plain
Only a pawn in their game",Only a Pawn in Their Game [Stereo][Multimedia Track],1
Bob Dylan,"Oh my name it ain't nothin'
My age it means less
The country I come from
Is called the Midwest
I was taught and brought up there
The laws to abide
And that land that I live in
Has God on its side

Oh, the history books tell it
They tell it so well
The cavalries charged
The Indians fell
The cavalries charged
The Indians died
Oh, the country was young
With God on its side

The Spanish-American
War had its day
And the Civil War, too
Was soon laid away
And the names of the heroes
I was made to memorize
With guns in their hands
And God on their side

The First World War, boys
It came and it went
The reason for fighting
I never did get
But I learned to accept it
Accept it with pride
For you don't count the dead
When God's on your side

The Second World War
Came to an end
We forgave the Germans
And then we were friends
Though they murdered six million
In the ovens they fried
The Germans now, too
Have God on their side

I've learned to hate the Russians
All through my whole life
If another war comes
It's them we must fight
To hate them and fear them
To run and to hide
And accept it all bravely
With God on my side

But now we got weapons
Of chemical dust 
If fire them, we're forced to
Then fire, them we must
One push of the button
And a shot the world wide
And you never ask questions
When God's on your side

Through many a dark hour
I've been thinkin' about this
That Jesus Christ was
Betrayed by a kiss
But I can't think for you
You'll have to decide
Whether Judas Iscariot
Had God on his side

So now as I'm leavin'
I'm weary as Hell
The confusion I'm feelin'
Ain't no tongue can tell
The words fill my head
And fall to the floor
That if God's on our side
He'll stop the next war",With God on Our Side [Stereo][Multimedia Track],1
Bob Dylan,"Man thinks 'cause he rules the earth he can do with it as he please
And if things don't change soon, he will
Oh, man has invented his doom
First step was touching the moon

Now, there's a woman on my block
She just sit there as the night grows still
She say who gonna take away his license to kill?

Now, they take him and they teach him and they groom him for life
And they set him on a path where he's bound to get ill
Then they bury him with stars
Sell his body like they do used cars

Now, there's a woman on my block,
She just sit there facin' the hill
She say who gonna take away his license to kill?

Now, he's hell-bent for destruction, he's afraid and confused
And his brain has been mismanaged with great skill
All he believes are his eyes
And his eyes, they just tell him lies

But there's a woman on my block
Sitting there in a cold chill
She say who gonna take away his license to kill?

Ya may be a noisemaker, spirit maker
Heartbreaker, backbreaker,
Leave no stone unturned
May be an actor in a plot
That might be all that you got
'Till your error you clearly learn

Now he worships at an altar of a stagnant pool
And when he sees his reflection, he's fulfilled
Oh, man is opposed to fair play
He wants it all and he wants it his way

Now, there's a woman on my block
She just sit there as the night grows still
She say who gonna take away his license to kill?",License to Kill [DVD],1
Bob Dylan,"I ain't gonna work on Maggie's farm no more
No, I ain't gonna work on Maggie's farm no more
Well, I wake in the morning
Fold my hands and pray for rain
I got a head full of ideas
That are drivin' me insane
It's a shame the way she makes me scrub the floor
I ain't gonna work on Maggie's farm no more

I ain't gonna work for Maggie's brother no more
No, I ain't gonna work for Maggie's brother no more
Well, he hands you a nickel
He hands you a dime
He asks you with a grin
If you're havin' a good time
Then he fines you every time you slam the door
I ain't gonna work for Maggie's brother no more

I ain't gonna work for Maggie's pa no more
No, I ain't gonna work for Maggie's pa no more
Well, he puts his cigar
Out in your face just for kicks
His bedroom window
It is made out of bricks
The National Guard stands around his door
Ah, I ain't gonna work for Maggie's pa no more

I ain't gonna work for Maggie's ma no more
No, I ain't gonna work for Maggie's ma no more
Well, she talks to all the servants
About man and God and law
Everybody says
She's the brains behind Pa
She's sixty-eight, but she says she's fifty-four
I ain't gonna work for Maggie's ma no more

I ain't gonna work on Maggie's farm no more
No, I ain't gonna work on Maggie's farm no more
Well, I try my best 
To be just like I am
But everybody wants you
To be just like them
They sing while you slave and I just get bored
I ain't gonna work on Maggie's farm no more",Maggie's Farm [DVD],1
Bob Dylan,"Hot chili peppers in the blistering sun
Dust on my face and my cape
Me and Magdalena on the run
I think this time we shall escape

Sold my guitar to the baker's son
For a few crumbs and a place to hide
But I can get another one
And I'll play for Magdalena as we ride

No llores, mi querida
Dios nos vigila
Soon the horse will take us to Durango
Agarrame, mi vida
Soon the desert will be gone
Soon you will be dancing the fandango

Past the Aztec ruins and the ghosts of our people
Hoofbeats like castanets on stone.
At night I dream of bells in the village steeple
Then I see the bloody face of Ramon.

Was it me that shot him down in the cantina
Was it my hand that held the gun?
Come, let us fly, my Magdalena
The dogs are barking and what's done is done.

No llores, mi querida
Dios nos vigila
Soon the horse will take us to Durango
Agarrame, mi vida
Soon the desert will be gone
Soon you will be dancing the fandango

At the corrida we'll sit in the shade
And watch the young torero stand alone
We'll drink tequila where our grandfathers stayed
When they rode with Villa into Torreon

Then the padre will recite the prayers of old
In the little church this side of town.
I will wear new boots and an earring of gold
You'll shine with diamonds in your wedding gown

The way is long but the end is near
Already the fiesta has begun.
And in the streets the face of God will appear
With His serpent eyes of obsidian.

No llores, mi querida
Dios nos vigila
Soon the horse will take us to Durango
Agarrame, mi vida
Soon the desert will be gone
Soon you will be dancing the fandango

Was that the thunder that I heard?
My head is vibrating, I feel a sharp pain
Come sit by me, don't say a word
Oh, can it be that I am slain?

Quick, Magdalena, take my gun
Look up in the hills, that flash of light
Aim well my little one
We may not make it through the night",Romance in Durango [DVD],1
Bob Dylan,"[Chorus]
When I send for my baby, man, and she don't come
Send for my baby, man, and she don't come
All the doctors in Hot Springs sure ain't gonna help her none

If she gets unruly, thinks she don't want you
If she gets unruly and thinks she don't want you
Take my 32-20 now and break her half in two

She got a .38 special, but I believe it's much too light
She got a .38 special, but I believe it's much too light
I got a 32-30, makes the camp all right

[Chorus]
If I send for my baby, man, and she don't come
Send for my baby, man, and she don't come
All the doctors in Hot Springs sure ain't gonna help her none

Gonna shoot my pistol, shoot my Gatling gun
Gonna shoot my pistol, got to shoot my Gatling gun
You made me love you, now your man has come

Aw baby, where'd you stay last night?
Aw baby, where'd you stay last night?
You got your hair all tangled and you ain't talking right

Her .38 special, boys, it do very well
Her .38 special, boys, it do very well
I got a 32-20 now it's a burning hell

[Chorus]
If I send for my baby, man, and she don't come
Send for my baby, man, and she don't come
All the doctors in, sure ain't gonna help her none

Hey hey baby, where'd you stay last night?
Hey hey baby, where'd you stay last night?
Didn't come home till the sun was shining bright

Oh boys, I just can't take my rest
Oh boys, I just can't take my rest
With this 32-20 laying up and down my breast",32-20 Blues [#],1
Bob Dylan,"As I walked out tonight in the mystic garden
The wounded flowers were dangling from the vine
I was passing by yon cool crystal fountain
Someone hit me from behind

Ain't talkin', just walkin'
Through this weary world of woe
Heart burnin', still yearnin'
No one on earth would ever know

They say prayer has the power to heal
So pray from the mother
In the human heart an evil spirit can dwell
I am a-tryin' to love my neighbor and do good unto others
But oh, mother, things ain't going well

Ain't talkin', just walkin'
I'll burn that bridge before you can cross
Heart burnin', still yearnin'
There'll be no mercy for you once you've lost

Now I'm all worn down by weeping
My eyes are filled with tears, my lips are dry
If I catch my opponents ever sleeping
I'll just slaughter 'em where they lie

Ain't talkin', just walkin'
Through the world mysterious and vague
Heart burnin', still yearnin'
Walkin' through the cities of the plague

Well, the whole world is filled with speculation
The whole wide world which people say is round
They will tear your mind away from contemplation
They will jump on your misfortune when you're down

Ain't talkin', just walkin'
Eatin' hog eyed grease in a hog eyed town
Heart burnin', still yearnin'
Some day you'll be glad to have me around

They will crush you with wealth and power
Every waking moment you could crack
I'll make the most of one last extra hour
I'll revenge my father's death then I'll step back

Ain't talkin', just walkin'
Hand me down my walkin' cane
Heart burnin', still yearnin'
Got to get you out of my miserable brain

All my loyal and my much-loved companions
They approve of me and share my code
I practice a faith that's been long abandoned
Ain't no altars on this long and lonesome road

Ain't talkin', just walkin'
My mule is sick, my horse is blind
Heart burnin', still yearnin'
Thinkin' 'bout that gal I left behind

Well, it's bright in the heavens and the wheels are flyin'
Fame and honor never seem to fade
The fire gone out but the light is never dyin'
Who says I can't get heavenly aid?

Ain't talkin', just walkin'
Carryin' a dead man's shield
Heart burnin', still yearnin'
Walkin' with a toothache in my heel

The sufferin' is unending
Every nook and cranny has its tears
I'm not playing, I'm not pretending
I'm not nursin' any superfluous fears

Ain't talkin', just walkin'
Walkin' ever since the other night
Heart burnin', still yearnin'
Walkin' 'til I'm clean out of sight

As I walked out in the mystic garden
On a hot summer day, a hot summer lawn
Excuse me, ma'am, I beg your pardon
There's no one here, the gardener is gone

Ain't talkin', just walkin'
Up the road, around the bend
Heart burnin', still yearnin'
In the last outback at the world's end",Ain't Talkin' [Alternate Version][Alternate Take][#],1
Bob Dylan,"Oh the evening train is rolling
All along the homeward way
All my hopes are over the horizon
All my dreams have gone away

The hillside darkly shaded
Stars fall from above
All the joys of earth have faded
The night's untouched my love

I'll be here 'til tomorrow
Beneath a shroud of gray
I pretend I'm free of sorrow
My heart is miles away

The dead bells are ringing
My train is overdue
To your memory I'm clinging
I can't escape from you

Well I hear the sound of thunder
Roaring loud and long
Sometimes you've got to wonder
God knows I've done no wrong

You've wasted all your power
You threw out the Christmas pie
Now you're withering like a flower
You'll play the fool and die

I'm neither sad nor sorry
I'm all dressed up in black
I fought for fame and glory
You tried to break my back

In the far off sweet forever
The sunshine peeking through
We should have walked together
I can't escape from you

I cannot grasp the shadows
That gather near the door
Rain falls round my window
I wish I'd seen you more

The path is ever winding
The stars they never age
The morning light is blinding
All the world's a stage

Should be the time of gladness
Happy faces everywhere
The mystery of madness
Is propagating in the air

I don't like the city
Not like some folks do
Isn't it a pity
I can't escape from you

We ploughed the fields of heaven
Right down to the end
I hope I can be forgiven
If any words of mine offend

All our days were splendid
They were simple, they were plain
It never should have ended
I should have kissed you in the rain

I've been thinking things all over
All the moments full of grace
The primrose and the clover
Your ever changing face

Can't help looking at you
You made love with god-knows-who
Never found a girl to match you
I can't escape from you",Can't Escape from You [#],1
Bob Dylan,"Every time my baby and me we go uptown
Police come and they knock me down
Cocaine, all around my brain

Hey baby, you better come here quick
This old cocaine's about to make
Cocaine, all around my brain

Yonder come my baby she's dressed in red
She's got a shotgun, says she's gonna kill me dead
Cocaine, all around my brain

[Chorus]
Hey baby, you better come here quick
This old cocaine's about to make me sick
Cocaine, all around my brain

You take Sally and I'll take Sue
Ain't no difference between the two
Cocaine, all around my brain

[Chorus]

Cocaine's for horses and it's not for men
Doctor says it kill you but it doesn't say when
Cocaine, all around my brain

[Chorus: x2]",Cocaine Blues [Live][#],1
Bob Dylan,"Broken lines, broken strings
Broken threads, broken springs
Broken idols, broken heads
People sleeping in broken beds
Ain't no use jiving
Ain't no use joking
Everything is broken

Broken bottles, broken plates
Broken switches, broken gates
Broken dishes, broken parts
Streets are filled with broken hearts
Broken words never meant to be spoken
Everything is broken

Bridge: Seem like every time you stop and turn around
Something else just hit the ground

Broken cutters, broken saws
Broken buckles, broken laws
Broken bodies, broken bones
Broken voices on broken phones
Take a deep breath, feel like you're chokin'
Everything is broken

Every time you leave and go off someplace
Things fall to pieces in my face

Broken hands on broken ploughs
Broken treaties, broken vows
Broken pipes, broken tools
People bending broken rules
Hound dog howling, bull frog croaking
Everything is broken",Everything Is Broken [Alternate Version][Alternate Take][#],1
Bob Dylan,"'Twas in the year of '82,
In the springtime of the year,
I left my mother and a home so dear
All for that girl on the Greenbriar shore.

My mother, she says, ""Son, don't go.
Don't leave me here alone.
Don't leave your mother and a home so dear.
Never trust a girl on the Greenbriar shore.""

But I was young and reckless too,
And I craved a reckless life.
I left my mother and a home so dear
And I took that girl to be my wife.

Her hair was dark and curly too
And her loving eyes were blue,
Her cheeks were like the red red rose
That girl I loved from the Greenbriar shore.

The years rolled on and the months rolled by,
She left me all alone.
Now I remember what my momma said,
""Never trust the girl on the Greenbriar shore.",The Girl on the Greenbriar Shore [Live][#],1
